act,scene,num,character,line
2,1,951,ANTONIO,"For he’s a spirit of persuasion, only"
2,1,952,ANTONIO,"Professes to persuade,--the king his son’s alive,"
2,1,953,ANTONIO,"’Tis as impossible that he’s undrown’d"
2,1,954,ANTONIO,"As he that sleeps here swims."
2,1,955,SEBASTIAN,"I have no hope"
2,1,956,SEBASTIAN,"That he’s undrown’d."
2,1,957,ANTONIO,"O, out of that ‘no hope’"
2,1,958,ANTONIO,"What great hope have you! no hope that way is"
2,1,959,ANTONIO,"Another way so high a hope that even"
2,1,960,ANTONIO,"Ambition cannot pierce a wink beyond,"
2,1,961,ANTONIO,"But doubt discovery there. Will you grant with me"
2,1,962,ANTONIO,"That Ferdinand is drown’d?"
2,1,963,SEBASTIAN,"He’s gone."
2,1,964,ANTONIO,"Then, tell me,"
2,1,965,ANTONIO,"Who’s the next heir of Naples?"
2,1,966,SEBASTIAN,"Claribel."
2,1,967,ANTONIO,"She that is queen of Tunis; she that dwells"
2,1,968,ANTONIO,"Ten leagues beyond man’s life; she that from Naples"
2,1,969,ANTONIO,"Can have no note, unless the sun were post,--"
2,1,970,ANTONIO,"The man i’ the moon’s too slow,--till new-born chins"
2,1,971,ANTONIO,"Be rough and razorable; she that from whom"
2,1,972,ANTONIO,"We all were sea-swallow’d, though some cast again,"
2,1,973,ANTONIO,"And by that destiny, to perform an act"
2,1,974,ANTONIO,"Whereof what’s past is prologue; what to come,"
2,1,975,ANTONIO,"In yours and my discharge."
2,1,976,SEBASTIAN,"What stuff is this! How say you?"
2,1,977,SEBASTIAN,"’Tis true, my brother’s daughter’s queen of Tunis;"
2,1,978,SEBASTIAN,"So is she heir of Naples; ’twixt which regions"
2,1,979,SEBASTIAN,"There is some space."
2,1,980,ANTONIO,"A space whose every cubit"
2,1,981,ANTONIO,"Seems to cry out, “How shall that Claribel"
2,1,982,ANTONIO,"Measure us back to Naples? Keep in Tunis,"
2,1,983,ANTONIO,"And let Sebastian wake.” Say, this were death"
2,1,984,ANTONIO,"That now hath seized them; why, they were no worse"
2,1,985,ANTONIO,"Than now they are. There be that can rule Naples"
2,1,986,ANTONIO,"As well as he that sleeps; lords that can prate"
2,1,987,ANTONIO,"As amply and unnecessarily"
2,1,988,ANTONIO,"As this Gonzalo; I myself could make"
2,1,989,ANTONIO,"A chough of as deep chat. O, that you bore"
2,1,990,ANTONIO,"The mind that I do! what a sleep were this"
2,1,991,ANTONIO,"For your advancement! Do you understand me?"
2,1,992,SEBASTIAN,"Methinks I do."
2,1,993,ANTONIO,"And how does your content"
2,1,994,ANTONIO,"Tender your own good fortune?"
2,1,995,SEBASTIAN,"I remember"
2,1,996,SEBASTIAN,"You did supplant your brother Prospero."
2,1,997,ANTONIO,"True:"
2,1,998,ANTONIO,"And look how well my garments sit upon me;"
2,1,999,ANTONIO,"Much feater than before: my brother’s servants"
2,1,1000,ANTONIO,"Were then my fellows; now they are my men."
2,1,1001,SEBASTIAN,"But for your conscience."
2,1,1002,ANTONIO,"Ay, sir; where lies that? if ’twere a kibe,"
2,1,1003,ANTONIO,"’Twould put me to my slipper: but I feel not"
2,1,1004,ANTONIO,"This deity in my bosom: twenty consciences,"
2,1,1005,ANTONIO,"That stand ’twixt me and Milan, candied be they,"
2,1,1006,ANTONIO,"And melt, ere they molest! Here lies your brother,"
2,1,1007,ANTONIO,"No better than the earth he lies upon,"
2,1,1008,ANTONIO,"If he were that which now he’s like, that’s dead;"
2,1,1009,ANTONIO,"Whom I, with this obedient steel, three inches of it,"
2,1,1010,ANTONIO,"Can lay to bed for ever; whiles you, doing thus,"
2,1,1011,ANTONIO,"To the perpetual wink for aye might put"
2,1,1012,ANTONIO,"This ancient morsel, this Sir Prudence, who"
2,1,1013,ANTONIO,"Should not upbraid our course. For all the rest,"
2,1,1014,ANTONIO,"They’ll take suggestion as a cat laps milk;"
2,1,1015,ANTONIO,"They’ll tell the clock to any business that"
2,1,1016,ANTONIO,"We say befits the hour."
2,1,1017,SEBASTIAN,"Thy case, dear friend,"
2,1,1018,SEBASTIAN,"Shall be my precedent; as thou got’st Milan,"
2,1,1019,SEBASTIAN,"I’ll come by Naples. Draw thy sword: one stroke"
2,1,1020,SEBASTIAN,"Shall free thee from the tribute which thou payest;"
2,1,1021,SEBASTIAN,"And I the king shall love thee."
2,1,1022,ANTONIO,"Draw together;"
2,1,1023,ANTONIO,"And when I rear my hand, do you the like,"
2,1,1024,ANTONIO,"To fall it on Gonzalo."
2,1,1025,SEBASTIAN,"O, but one word."
2,1,1026,STAGE DIRECTION," [_They talk apart._"
2,1,1027,STAGE DIRECTION," _Re-enter ARIEL invisible._"
2,1,1028,ARIEL,"My master through his art foresees the danger"
2,1,1029,ARIEL,"That you, his friend, are in; and sends me forth,--"
2,1,1030,ARIEL,"For else his project dies,--to keep them living."
2,1,1031,STAGE DIRECTION," [_Sings in Gonzalo’s ear._"
2,1,1032,ARIEL,"While you here do snoring lie,"
2,1,1033,ARIEL,"Open-eyed conspiracy"
2,1,1034,ARIEL,"His time doth take."
2,1,1035,ARIEL,"If of life you keep a care,"
2,1,1036,ARIEL,"Shake off slumber, and beware:"
2,1,1037,ARIEL,"Awake, awake!"
2,1,1038,ANTONIO,"Then let us both be sudden."
2,1,1039,GONZALO,"Now, good angels"
2,1,1040,GONZALO,"Preserve the king!"
2,1,1041,STAGE DIRECTION," [_They wake._"
2,1,1042,AONSO,"Why, how now? ho, awake!--Why are you drawn?"
2,1,1043,AONSO,"Wherefore this ghastly looking?"
2,1,1044,GONZALO,"What’s the matter?"
2,1,1045,SEBASTIAN,"Whiles we stood here securing your repose,"
2,1,1046,SEBASTIAN,"Even now, we heard a hollow burst of bellowing"
2,1,1047,SEBASTIAN,"Like bulls, or rather lions: did’t not wake you?"
2,1,1048,SEBASTIAN,"It struck mine ear most terribly."
2,1,1049,AONSO,"I heard nothing."
2,1,1050,ANTONIO,"O, ’twas a din to fright a monster’s ear,"
2,1,1051,ANTONIO,"To make an earthquake! sure, it was the roar"
2,1,1052,ANTONIO,"Of a whole herd of lions."
2,1,1053,AONSO,"Heard you this, Gonzalo?"
2,1,1054,GONZALO,"Upon mine honour, sir, I heard a humming,"
2,1,1055,GONZALO,"And that a strange one too, which did awake me:"
2,1,1056,GONZALO,"I shaked you, sir, and cried: as mine eyes open’d,"
2,1,1057,GONZALO,"I saw their weapons drawn:--there was a noise,"
2,1,1058,GONZALO,"That’s verily. ’Tis best we stand upon our guard,"
2,1,1059,GONZALO,"Or that we quit this place: let’s draw our weapons."
2,1,1060,AONSO,"Lead off this ground; and let’s make further search"
2,1,1061,AONSO,"For my poor son."
2,1,1062,GONZALO,"Heavens keep him from these beasts!"
2,1,1063,GONZALO,"For he is, sure, i’ th’ island."
2,1,1064,AONSO,"Lead away."
2,1,1065,ARIEL,"Prospero my lord shall know what I have done:"
2,1,1066,ARIEL,"So, king, go safely on to seek thy son."
2,1,1067,STAGE DIRECTION," [_Exeunt._"
2,2,1068,SCENE SETTING,"SCENE II. _Another part of the island._"
2,2,1069,STAGE DIRECTION," _Enter CALIBAN with a burden of wood. A noise of thunder heard._"
2,2,1070,CALIBAN,"All the infections that the sun sucks up"
2,2,1071,CALIBAN,"From bogs, fens, flats, on Prosper fall, and make him"
2,2,1072,CALIBAN,"By inch-meal a disease! His spirits hear me,"
2,2,1073,CALIBAN,"And yet I needs must curse. But they’ll nor pinch,"
2,2,1074,CALIBAN,"Fright me with urchin-shows, pitch me i’ the mire,"
2,2,1075,CALIBAN,"Nor lead me, like a firebrand, in the dark"
2,2,1076,CALIBAN,"Out of my way, unless he bid ’em: but"
2,2,1077,CALIBAN,"For every trifle are they set upon me;"
2,2,1078,CALIBAN,"Sometime like apes, that mow and chatter at me,"
2,2,1079,CALIBAN,"And after bite me; then like hedgehogs, which"
2,2,1080,CALIBAN,"Lie tumbling in my barefoot way, and mount"
2,2,1081,CALIBAN,"Their pricks at my footfall; sometime am I"
2,2,1082,CALIBAN,"All wound with adders, who with cloven tongues"
2,2,1083,CALIBAN,"Do hiss me into madness."
2,2,1084,STAGE DIRECTION," _Enter TRINCULO._"
2,2,1085,CALIBAN,"Lo, now, lo!"
2,2,1086,CALIBAN,"Here comes a spirit of his, and to torment me"
2,2,1087,CALIBAN,"For bringing wood in slowly. I’ll fall flat;"
2,2,1088,CALIBAN,"Perchance he will not mind me."
2,2,1089,TRINCULO,"Here’s neither bush nor shrub, to bear off any"
2,2,1090,TRINCULO,"weather at all, and another storm brewing; I hear it sing i’"
2,2,1091,TRINCULO,"the wind: yond same black cloud, yond huge one, looks"
2,2,1092,TRINCULO,"like a foul bombard that would shed his liquor. If it should"
2,2,1093,TRINCULO,"thunder as it did before, I know not where to hide my head:"
2,2,1094,TRINCULO,"yond same cloud cannot choose but fall by pailfuls. What"
2,2,1095,TRINCULO,"have we here? a man or a fish? dead or alive? A fish: he"
2,2,1096,TRINCULO,"smells like a fish; a very ancient and fish-like smell; a kind"
2,2,1097,TRINCULO,"of not of the newest Poor-John. A strange fish! Were I"
2,2,1098,TRINCULO,"in England now, as once I was, and had but this fish"
2,2,1099,TRINCULO,"painted, not a holiday fool there but would give a piece of"
2,2,1100,TRINCULO,"silver: there would this monster make a man; any strange"
2,2,1101,TRINCULO,"beast there makes a man: when they will not give a doit to"
2,2,1102,TRINCULO,"relieve a lame beggar, they will lay out ten to see a dead"
2,2,1103,TRINCULO,"Indian. Legged like a man! and his fins like arms! Warm"
2,2,1104,TRINCULO,"o’ my troth! I do now let loose my opinion; hold it no"
2,2,1105,TRINCULO,"longer: this is no fish, but an islander, that hath lately"
2,2,1106,TRINCULO,"suffered by a thunderbolt."
2,2,1107,STAGE DIRECTION," [_Thunder._]"
2,2,1108,TRINCULO,"Alas, the storm is come"
2,2,1109,TRINCULO,"again! my best way is to creep under his gaberdine; there"
2,2,1110,TRINCULO,"is no other shelter hereabout: misery acquaints a man with"
2,2,1111,TRINCULO,"strange bed-fellows. I will here shroud till the dregs of the"
2,2,1112,TRINCULO,"storm be past."
2,2,1113,STAGE DIRECTION," _Enter STEPHANO, singing: a bottle in his hand._"
2,2,1114,STEPHANO,"I shall no more to sea, to sea,"
2,2,1115,STEPHANO,"Here shall I die a-shore,--"
2,2,1116,STEPHANO,"This is a very scurvy tune to sing at a man’s funeral: well,"
2,2,1117,STEPHANO,"here’s my comfort."
2,2,1118,STAGE DIRECTION," [_Drinks._"
2,2,1119,STEPHANO,"[_Sings._ The master, the swabber, the boatswain, and I,"
2,2,1120,STEPHANO,"The gunner, and his mate,"
2,2,1121,STEPHANO,"Loved Mall, Meg, and Marian, and Margery,"
2,2,1122,STEPHANO,"But none of us cared for Kate;"
2,2,1123,STEPHANO,"For she had a tongue with a tang,"
2,2,1124,STEPHANO,"Would cry to a sailor, Go hang!"
2,2,1125,STEPHANO,"She loved not the savour of tar nor of pitch;"
2,2,1126,STEPHANO,"Yet a tailor might scratch her where’er she did itch."
2,2,1127,STEPHANO,"Then, to sea, boys, and let her go hang!"
2,2,1128,STEPHANO,"This is a scurvy tune too: but here’s my comfort."
2,2,1129,STAGE DIRECTION," [_Drinks._"
2,2,1130,CALIBAN,"Do not torment me:--O!"
2,2,1131,STEPHANO,"What’s the matter? Have we devils here? Do"
2,2,1132,STEPHANO,"you put tricks upon ’s with savages and men of Ind, ha? I"
2,2,1133,STEPHANO,"have not scaped drowning, to be afeard now of your four"
2,2,1134,STEPHANO,"legs; for it hath been said, As proper a man as ever went"
2,2,1135,STEPHANO,"on four legs cannot make him give ground; and it shall be"
2,2,1136,STEPHANO,"said so again, while Stephano breathes at’s nostrils."
2,2,1137,CALIBAN,"The spirit torments me:--O!"
2,2,1138,STEPHANO,"This is some monster of the isle with four legs, who"
2,2,1139,STEPHANO,"hath got, as I take it, an ague. Where the devil should he"
2,2,1140,STEPHANO,"learn our language? I will give him some relief, if it be"
2,2,1141,STEPHANO,"but for that. If I can recover him, and keep him tame, and"
2,2,1142,STEPHANO,"get to Naples with him, he’s a present for any emperor that"
2,2,1143,STEPHANO,"ever trod on neat’s-leather."
2,2,1144,CALIBAN,"Do not torment me, prithee; I’ll bring my wood"
2,2,1145,CALIBAN,"home faster."
2,2,1146,STEPHANO,"He’s in his fit now, and does not talk after the"
2,2,1147,STEPHANO,"wisest. He shall taste of my bottle: if he have never drunk"
2,2,1148,STEPHANO,"wine afore, it will go near to remove his fit. If I can recover"
2,2,1149,STEPHANO,"him, and keep him tame, I will not take too much for"
2,2,1150,STEPHANO,"him; he shall pay for him that hath him, and that soundly."
2,2,1151,CALIBAN,"Thou dost me yet but little hurt; thou wilt anon, I"
2,2,1152,CALIBAN,"know it by thy trembling: now Prosper works upon thee."
2,2,1153,STEPHANO,"Come on your ways; open your mouth; here is that"
2,2,1154,STEPHANO,"which will give language to you, cat: open your mouth; this"
2,2,1155,STEPHANO,"will shake your shaking, I can tell you, and that soundly:"
2,2,1156,STEPHANO,"you cannot tell who’s your friend: open your chaps again."
2,2,1157,TRINCULO,"I should know that voice: it should be--but he"
2,2,1158,TRINCULO,"is drowned; and these are devils:--O defend me!"
2,2,1159,STEPHANO,"Four legs and two voices,--a most delicate monster!"
2,2,1160,STEPHANO,"His forward voice, now, is to speak well of his friend;"
2,2,1161,STEPHANO,"his backward voice is to utter foul speeches and to detract."
2,2,1162,STEPHANO,"If all the wine in my bottle will recover him, I will help"
2,2,1163,STEPHANO,"his ague. Come:--Amen! I will pour some in thy other"
2,2,1164,STEPHANO,"mouth."
2,2,1165,TRINCULO,"Stephano!"
2,2,1166,STEPHANO,"Doth thy other mouth call me? Mercy, mercy!"
2,2,1167,STEPHANO,"This is a devil, and no monster: I will leave him; I have"
2,2,1168,STEPHANO,"no long spoon."
2,2,1169,TRINCULO,"Stephano! If thou beest Stephano, touch me,"
2,2,1170,TRINCULO,"and speak to me; for I am Trinculo,--be not afeard,--thy"
2,2,1171,TRINCULO,"good friend Trinculo."
2,2,1172,STEPHANO,"If thou beest Trinculo, come forth: I’ll pull thee"
2,2,1173,STEPHANO,"by the lesser legs: if any be Trinculo’s legs, these are they."
2,2,1174,STEPHANO,"Thou art very Trinculo indeed! How earnest thou to be"
2,2,1175,STEPHANO,"the siege of this moon-calf? can he vent Trinculos?"
2,2,1176,TRINCULO,"I took him to be killed with a thunder-stroke."
2,2,1177,TRINCULO,"But art thou not drowned, Stephano? I hope, now, thou"
2,2,1178,TRINCULO,"art not drowned. Is the storm overblown? I hid me"
2,2,1179,TRINCULO,"under the dead moon-calf’s gaberdine for fear of the storm."
2,2,1180,TRINCULO,"And art thou living, Stephano? O Stephano, two Neapolitans"
2,2,1181,TRINCULO,"scaped!"
2,2,1182,STEPHANO,"Prithee, do not turn me about; my stomach is not"
2,2,1183,STEPHANO,"constant."
2,2,1184,CALIBAN,"[_aside_] These be fine things, an if they be not sprites."
2,2,1185,CALIBAN,"That’s a brave god, and bears celestial liquor:"
2,2,1186,CALIBAN,"I will kneel to him."
2,2,1187,STEPHANO,"How didst thou ’scape? How camest thou hither?"
2,2,1188,STEPHANO,"swear, by this bottle, how thou camest hither. I escaped"
2,2,1189,STEPHANO,"upon a butt of sack, which the sailors heaved o’erboard, by"
2,2,1190,STEPHANO,"this bottle! which I made of the bark of a tree with mine"
2,2,1191,STEPHANO,"own hands, since I was cast ashore."
2,2,1192,CALIBAN,"I’ll swear, upon that bottle, to be thy true subject;"
2,2,1193,CALIBAN,"for the liquor is not earthly."
2,2,1194,STEPHANO,"Here; swear, then, how thou escapedst."
2,2,1195,TRINCULO,"Swum ashore, man, like a duck: I can swim"
2,2,1196,TRINCULO,"like a duck, I’ll be sworn."
2,2,1197,STEPHANO,"Here, kiss the book. Though thou canst swim"
2,2,1198,STEPHANO,"like a duck, thou art made like a goose."
2,2,1199,TRINCULO,"O Stephano, hast any more of this?"
2,2,1200,STEPHANO,"The whole butt, man: my cellar is in a rock by"
2,2,1201,STEPHANO,"the sea-side, where my wine is hid. How now, moon-calf!"
2,2,1202,STEPHANO,"how does thine ague?"
2,2,1203,CALIBAN,"Hast thou not dropp’d from heaven?"
2,2,1204,STEPHANO,"Out o’ the moon, I do assure thee: I was the man"
2,2,1205,STEPHANO,"i’ the moon when time was."
2,2,1206,CALIBAN,"I have seen thee in her, and I do adore thee:"
2,2,1207,CALIBAN,"My mistress show’d me thee, and thy dog, and thy bush."
2,2,1208,STEPHANO,"Come, swear to that; kiss the book: I will furnish"
2,2,1209,STEPHANO,"it anon with new contents: swear."
2,2,1210,TRINCULO,"By this good light, this is a very shallow monster!"
2,2,1211,TRINCULO,"I afeard of him! A very weak monster! The"
2,2,1212,TRINCULO,"man i’ the moon! A most poor credulous monster! Well"
2,2,1213,TRINCULO,"drawn, monster, in good sooth!"
2,2,1214,CALIBAN,"I’ll show thee every fertile inch o’ th’ island;"
2,2,1215,CALIBAN,"And I will kiss thy foot: I prithee, be my god."
2,2,1216,TRINCULO,"By this light, a most perfidious and drunken"
2,2,1217,TRINCULO,"monster! when’s god’s asleep, he’ll rob his bottle."
2,2,1218,CALIBAN,"I’ll kiss thy foot; I’ll swear myself thy subject."
2,2,1219,STEPHANO,"Come on, then; down, and swear."
2,2,1220,TRINCULO,"I shall laugh myself to death at this puppy-headed"
2,2,1221,TRINCULO,"monster. A most scurvy monster! I could find in"
2,2,1222,TRINCULO,"my heart to beat him,--"
2,2,1223,STEPHANO,"Come, kiss."
2,2,1224,TRINCULO,"But that the poor monster’s in drink: an abominable"
2,2,1225,TRINCULO,"monster!"
2,2,1226,CALIBAN,"I’ll show thee the best springs; I’ll pluck thee berries;   150"
2,2,1227,CALIBAN,"I’ll fish for thee, and get thee wood enough."
2,2,1228,CALIBAN,"A plague upon the tyrant that I serve!"
2,2,1229,CALIBAN,"I’ll bear him no more sticks, but follow thee,"
2,2,1230,CALIBAN,"Thou wondrous man."
2,2,1231,TRINCULO,"A most ridiculous monster, to make a wonder"
2,2,1232,TRINCULO,"of a poor drunkard!"
2,2,1233,CALIBAN,"I prithee, let me bring thee where crabs grow;"
2,2,1234,CALIBAN,"And I with my long nails will dig thee pig-nuts;"
2,2,1235,CALIBAN,"Show thee a jay’s nest, and instruct thee how"
2,2,1236,CALIBAN,"To snare the nimble marmoset; I’ll bring thee"
2,2,1237,CALIBAN,"To clustering filberts, and sometimes I’ll get thee"
2,2,1238,CALIBAN,"Young scamels from the rock. Wilt thou go with me?"
2,2,1239,STEPHANO,"I prithee now, lead the way, without any more"
2,2,1240,STEPHANO,"talking. Trinculo, the king and all our company else being"
2,2,1241,STEPHANO,"drowned, we will inherit here: here; bear my bottle: fellow"
2,2,1242,STEPHANO,"Trinculo, we’ll fill him by and by again."
2,2,1243,STAGE DIRECTION," _Cal. sings drunkenly._] "
2,2,1244,CALIBAN,"Farewell, master; farewell, farewell!"
2,2,1245,TRINCULO,"A howling monster; a drunken monster!"
2,2,1246,CALIBAN,"No more dams I’ll make for fish;"
2,2,1247,CALIBAN,"Nor fetch in firing"
2,2,1248,CALIBAN,"At requiring;"
2,2,1249,CALIBAN,"Nor scrape trencher, nor wash dish:"
2,2,1250,CALIBAN,"’Ban, ’Ban, Cacaliban"
2,2,1251,CALIBAN,"Has a new master:--get a new man."
2,2,1252,CALIBAN,"Freedom, hey-day! hey-day, freedom! freedom, hey-day,"
2,2,1253,CALIBAN,"freedom!"
2,2,1254,STEPHANO,"O brave monster! Lead the way."
2,2,1255,STAGE DIRECTION," [_Exeunt._"
3,0,1256,ACT,"ACT III."
3,1,1257,SCENE SETTING,"SCENE I. _Before PROSPERO’S cell._"
3,1,1258,STAGE DIRECTION," _Enter FERDINAND, bearing a log._"
3,1,1259,FERDINAND,"There be some sports are painful, and their labour"
3,1,1260,FERDINAND,"Delight in them sets off: some kinds of baseness"
3,1,1261,FERDINAND,"Are nobly undergone, and most poor matters"
3,1,1262,FERDINAND,"Point to rich ends. This my mean task"
3,1,1263,FERDINAND,"Would be as heavy to me as odious, but"
3,1,1264,FERDINAND,"The mistress which I serve quickens what’s dead,"
3,1,1265,FERDINAND,"And makes my labours pleasures: O, she is"
3,1,1266,FERDINAND,"Ten times more gentle than her father’s crabbed."
3,1,1267,FERDINAND,"And he’s composed of harshness. I must remove"
3,1,1268,FERDINAND,"Some thousands of these logs, and pile them up,"
3,1,1269,FERDINAND,"Upon a sore injunction: my sweet mistress"
3,1,1270,FERDINAND,"Weeps when she sees me work, and says, such baseness"
3,1,1271,FERDINAND,"Had never like executor. I forget:"
3,1,1272,FERDINAND,"But these sweet thoughts do even refresh my labours,"
3,1,1273,FERDINAND,"Most busy lest, when I do it."
3,1,1274,STAGE DIRECTION," _Enter MIRANDA; and PROSPERO at a distance, unseen._"
3,1,1275,MIRANDA,"Alas, now, pray you,"
3,1,1276,MIRANDA,"Work not so hard: I would the lightning had"
3,1,1277,MIRANDA,"Burnt up those logs that you are enjoin’d to pile!"
3,1,1278,MIRANDA,"Pray, set it down, and rest you: when this burns,"
3,1,1279,MIRANDA,"’Twill weep for having wearied you. My father"
3,1,1280,MIRANDA,"Is hard at study; pray, now, rest yourself;"
3,1,1281,MIRANDA,"He’s safe for these three hours."
3,1,1282,FERDINAND,"O most dear mistress,"
3,1,1283,FERDINAND,"The sun will set before I shall discharge"
3,1,1284,FERDINAND,"What I must strive to do."
3,1,1285,MIRANDA,"If you’ll sit down,"
3,1,1286,MIRANDA,"I’ll bear your logs the while: pray, give me that;"
3,1,1287,MIRANDA,"I’ll carry it to the pile."
3,1,1288,FERDINAND,"No, precious creature;"
3,1,1289,FERDINAND,"I had rather crack my sinews, break my back,"
3,1,1290,FERDINAND,"Than you should such dishonour undergo,"
3,1,1291,FERDINAND,"While I sit lazy by."
3,1,1292,MIRANDA,"It would become me"
3,1,1293,MIRANDA,"As well as it does you: and I should do it"
3,1,1294,MIRANDA,"With much more ease; for my good will is to it,"
3,1,1295,MIRANDA,"And yours it is against."
3,1,1296,PROSPERO,"Poor worm, thou art infected!"
3,1,1297,PROSPERO,"This visitation shows it."
3,1,1298,MIRANDA,"You look wearily."
3,1,1299,FERDINAND,"No, noble mistress; ’tis fresh morning with me"
3,1,1300,FERDINAND,"When you are by at night. I do beseech you,--"
3,1,1301,FERDINAND,"Chiefly that I might set it in my prayers,--"
3,1,1302,FERDINAND,"What is your name?"
3,1,1303,MIRANDA,"Miranda. --O my father,"
3,1,1304,MIRANDA,"I have broke your hest to say so!"
3,1,1305,FERDINAND,"Admired Miranda!"
3,1,1306,FERDINAND,"Indeed the top of admiration! worth"
3,1,1307,FERDINAND,"What’s dearest to the world! Full many a lady"
3,1,1308,FERDINAND,"I have eyed with best regard, and many a time"
3,1,1309,FERDINAND,"The harmony of their tongues hath into bondage"
3,1,1310,FERDINAND,"Brought my too diligent ear: for several virtues"
3,1,1311,FERDINAND,"Have I liked several women; never any"
3,1,1312,FERDINAND,"With so full soul, but some defect in her"
3,1,1313,FERDINAND,"Did quarrel with the noblest grace she owed,"
3,1,1314,FERDINAND,"And put it to the foil: but you, O you,"
3,1,1315,FERDINAND,"So perfect and so peerless, are created"
3,1,1316,FERDINAND,"Of every creature’s best!"
3,1,1317,MIRANDA,"I do not know"
3,1,1318,MIRANDA,"One of my sex; no woman’s face remember,"
3,1,1319,MIRANDA,"Save, from my glass, mine own; nor have I seen"
3,1,1320,MIRANDA,"More that I may call men than you, good friend,"
3,1,1321,MIRANDA,"And my dear father: how features are abroad,"
3,1,1322,MIRANDA,"I am skilless of; but, by my modesty,"
3,1,1323,MIRANDA,"The jewel in my dower, I would not wish"
3,1,1324,MIRANDA,"Any companion in the world but you;"
3,1,1325,MIRANDA,"Nor can imagination form a shape,"
3,1,1326,MIRANDA,"Besides yourself, to like of. But I prattle"
3,1,1327,MIRANDA,"Something too wildly, and my father’s precepts"
3,1,1328,MIRANDA,"I therein do forget."
3,1,1329,FERDINAND,"I am, in my condition,"
3,1,1330,FERDINAND,"A prince, Miranda; I do think, a king;"
3,1,1331,FERDINAND,"I would, not so!--and would no more endure"
3,1,1332,FERDINAND,"This wooden slavery than to suffer"
3,1,1333,FERDINAND,"The flesh-fly blow my mouth. Hear my soul speak:"
3,1,1334,FERDINAND,"The very instant that I saw you, did"
3,1,1335,FERDINAND,"My heart fly to your service; there resides,"
3,1,1336,FERDINAND,"To make me slave to it; and for your sake"
3,1,1337,FERDINAND,"Am I this patient log-man."
3,1,1338,MIRANDA,"Do you love me?"
3,1,1339,FERDINAND,"O heaven, O earth, bear witness to this sound,"
3,1,1340,FERDINAND,"And crown what I profess with kind event,"
3,1,1341,FERDINAND,"If I speak true! if hollowly, invert"
3,1,1342,FERDINAND,"What best is boded me to mischief! I,"
3,1,1343,FERDINAND,"Beyond all limit of what else i’ the world,"
3,1,1344,FERDINAND,"Do love, prize, honour you."
3,1,1345,MIRANDA,"I am a fool"
3,1,1346,MIRANDA,"To weep at what I am glad of."
3,1,1347,PROSPERO,"Fair encounter"
3,1,1348,PROSPERO,"Of two most rare affections! Heavens rain grace"
3,1,1349,PROSPERO,"On that which breeds between ’em!"
3,1,1350,FERDINAND,"Wherefore weep you?"
3,1,1351,MIRANDA,"At mine unworthiness, that dare not offer"
3,1,1352,MIRANDA,"What I desire to give; and much less take"
3,1,1353,MIRANDA,"What I shall die to want. But this is trifling;"
3,1,1354,MIRANDA,"And all the more it seeks to hide itself,"
3,1,1355,MIRANDA,"The bigger bulk it shows. Hence, bashful cunning!"
3,1,1356,MIRANDA,"And prompt me, plain and holy innocence!"
3,1,1357,MIRANDA,"I am your wife, if you will marry me;"
3,1,1358,MIRANDA,"If not, I’ll die your maid: to be your fellow"
3,1,1359,MIRANDA,"You may deny me; but I’ll be your servant,"
3,1,1360,MIRANDA,"Whether you will or no."
3,1,1361,FERDINAND,"My mistress, dearest;"
3,1,1362,FERDINAND,"And I thus humble ever."
3,1,1363,MIRANDA,"My husband, then?"
3,1,1364,FERDINAND,"Ay, with a heart as willing"
3,1,1365,FERDINAND,"As bondage e’er of freedom: here’s my hand."
3,1,1366,MIRANDA,"And mine, with my heart in’t: and now farewell"
3,1,1367,MIRANDA,"Till half an hour hence."
3,1,1368,FERDINAND,"A thousand thousand!"
3,1,1369,STAGE DIRECTION,"   [_Exeunt Fer. and Mir. severally._"
3,1,1370,PROSPERO,"So glad of this as they I cannot be,"
3,1,1371,PROSPERO,"Who are surprised withal; but my rejoicing"
3,1,1372,PROSPERO,"At nothing can be more. I’ll to my book;"
3,1,1373,PROSPERO,"For yet, ere supper-time, must I perform"
3,1,1374,PROSPERO,"Much business appertaining."
3,1,1375,STAGE DIRECTION," [_Exit._"
3,2,1376,SCENE SETTING,"SCENE II. _Another part of the island._"
3,2,1377,STAGE DIRECTION," _Enter CALIBAN, STEPHANO, and TRINCULO._"
3,2,1378,STEPHANO,"Tell not me;--when the butt is out, we will drink"
3,2,1379,STEPHANO,"water; not a drop before: therefore bear up, and board ’em."
3,2,1380,STEPHANO,"Servant-monster, drink to me."
3,2,1381,TRINCULO,"Servant-monster! the folly of this island! They"
3,2,1382,TRINCULO,"say there’s but five upon this isle: we are three of them; if"
3,2,1383,TRINCULO,"th’ other two be brained like us, the state totters."
3,2,1384,STEPHANO,"Drink, servant-monster, when I bid thee: thy eyes"
3,2,1385,STEPHANO,"are almost set in thy head."
3,2,1386,TRINCULO,"Where should they be set else? he were a brave"
3,2,1387,TRINCULO,"monster indeed, if they were set in his tail."
3,2,1388,STEPHANO,"My man-monster hath drowned his tongue in sack:"
3,2,1389,STEPHANO,"for my part, the sea cannot drown me; I swam, ere I could"
3,2,1390,STEPHANO,"recover the shore, five-and-thirty leagues off and on. By"
3,2,1391,STEPHANO,"this light, thou shalt be my lieutenant, monster, or my"
3,2,1392,STEPHANO,"standard."
3,2,1393,TRINCULO,"Your lieutenant, if you list; he’s no standard."
